status_id,label
1238444709158088706,legitimate
1238448381774557184,legitimate
1238463214339231747,irrelevant
1238463535450996737,misinformation
1238466594927529984,misinformation
1238468238503292928,misinformation
1238472825112940544,irrelevant
1238476039623327744,legitimate
1238484736772902912,irrelevant
1238496813751177216,legitimate
1238503436074844161,misinformation
1238504166546444290,irrelevant
1238505548636659712,irrelevant
1238523474190139393,irrelevant
1238527431369080832,misinformation
1238533312475521025,legitimate
1238536188241166338,irrelevant
1238542426261852162,irrelevant
1238543124064022533,legitimate
1238545292116414465,irrelevant
1238554502304841730,misinformation
1238568636387930113,legitimate
1238582319604281351,irrelevant
1238582971856113664,irrelevant
1238593149183778816,misinformation
1238599305528627201,irrelevant
1238607756715687936,irrelevant
1238608809440018433,irrelevant
1238619202476478471,misinformation
1238629216792477697,misinformation
1238673642680201217,legitimate
1238681326342918145,irrelevant
1238713849840312320,misinformation
1238717116649373696,misinformation
1238718737240313858,irrelevant
1238721785631322113,legitimate
1238738290855026688,irrelevant
1238745986618535939,misinformation
1238753379926642688,legitimate
1238761089065598976,legitimate
1238789283508412417,legitimate
1238807758947917825,irrelevant
1238809945442865152,misinformation
1238822001789337600,legitimate
1238836407562616833,misinformation
1238838175533015044,legitimate
1238840014609567745,legitimate
1238840065922490368,legitimate
1238841728402165760,irrelevant
1238842319509639169,legitimate
1238843872534499328,irrelevant
1238844799366696961,legitimate
1238844929792770048,irrelevant
1238845641650065409,irrelevant
1238845850224336897,misinformation
1238851630834970625,irrelevant
1238852021085757440,legitimate
1238853063030554624,legitimate
1238854858096214016,irrelevant
1238855057208160258,irrelevant
1238856149304086533,legitimate
1238859980679380997,legitimate
1238862013876428800,irrelevant
1238863414836912130,irrelevant
1238865135147470849,legitimate
1238865281608372224,legitimate
1238866067340091393,irrelevant
1238867181498019841,irrelevant
1238868596362633217,irrelevant
1238868678277545984,irrelevant
1238869131979456513,legitimate
1238872141992345600,misinformation
1238874280395444234,legitimate
1238877969117921285,legitimate
1238880683046481921,misinformation
1238900969569546240,legitimate
1238905176758439936,legitimate
1238919924640333825,irrelevant
1238936381985964032,legitimate
1238942940602351616,misinformation
1238943211202039808,misinformation
1238943371361738752,irrelevant
1238944177347411968,irrelevant
1238944206149820422,irrelevant
1238944219672215552,misinformation
1238945613099696130,irrelevant
1238945866695802886,irrelevant
1238945930184810496,misinformation
1238945986321489921,legitimate
1238946293269123072,irrelevant
1238946484722245635,irrelevant
1238946567333113857,irrelevant
1238947038710071296,legitimate
1238948029094342662,irrelevant
1238948095976759307,legitimate
1238948098791047169,irrelevant
1238948281624883200,legitimate
1238948596365524993,misinformation
1238948604590600192,misinformation
1238948758970195968,irrelevant
1238948815492788224,irrelevant
1238948960032534528,legitimate
1238949222579425280,misinformation
1238949618865537026,legitimate
1238953174959976448,irrelevant
1238966945782759424,misinformation
1238967010991779843,misinformation
1238988554375696384,legitimate
1239002134013546497,irrelevant
1239004249725513728,legitimate
1239008578830094336,misinformation
1239023166749585408,misinformation
1239033176321855490,irrelevant
1239033211298160640,misinformation
1239055611515396097,legitimate
1239074824166621184,irrelevant
1239081249064357888,legitimate
1239095276490481665,legitimate
1239110278987612161,misinformation
1239125986438008832,legitimate
1239137441266700289,legitimate
1239175044904792066,misinformation
1239179515865313280,irrelevant
1239205100175781888,irrelevant
1239209097452347392,legitimate
1239212133801496577,misinformation
1239212535808765952,legitimate
1239212760757501953,legitimate
1239215761505153025,misinformation
1239230240838172674,legitimate
1239240118512345089,legitimate
1239241272294080512,irrelevant
1239241668639051778,misinformation
1239241816752431105,legitimate
1239242047988604928,misinformation
1239242649934139393,irrelevant
1239246209568714753,irrelevant
1239246489655836672,irrelevant
1239246842988290050,legitimate
1239247031425695750,irrelevant
1239249395494916098,irrelevant
1239249932038688770,irrelevant
1239249939378704385,irrelevant
1239250106240634880,irrelevant
1239250129112035328,misinformation
1239250491739160576,legitimate
1239251429476511747,legitimate
1239251501933092864,misinformation
1239251673878532098,irrelevant
1239251688101253120,legitimate
1239254015205994496,irrelevant
1239254094092566529,legitimate
1239254227849023488,irrelevant
1239254433525096449,misinformation
1239254447026552834,irrelevant
1239255341562564610,misinformation
1239255571108225024,irrelevant
1239255638418558979,irrelevant
1239255830052122625,irrelevant
1239255949837099009,legitimate
1239256357393453056,irrelevant
1239256933984542720,misinformation
1239256990116974593,irrelevant
1239258931823808512,irrelevant
1239259211248349190,misinformation
1239262098036686849,legitimate
1239262184229699585,misinformation
1239271109591089152,legitimate
1239275343002861569,legitimate
1239284414879801344,irrelevant
1239287428323717121,irrelevant
1239287981179129864,legitimate
1239305239976697858,irrelevant
1239309254865104896,irrelevant
1239326803186962433,legitimate
1239338145033760768,misinformation
1239340673255403521,irrelevant
1239350743456452608,legitimate
1239367427965755392,legitimate
1239375665499168768,irrelevant
1239377680551653376,irrelevant
1239382842343337984,irrelevant
1239384026235850753,misinformation
1239386002893963264,legitimate
1239403804405137411,legitimate
1239409300717457409,legitimate
1239432104733077504,irrelevant
1239451208475185152,misinformation
1239451684449013762,misinformation
1239455006639534081,misinformation
1239465691234746370,legitimate
1239476963087192064,misinformation
1239506457864876032,misinformation
1239522861951246336,misinformation
1239528398038466562,legitimate
1239531759034867715,irrelevant
1239532644326445058,irrelevant
1239533293382467584,legitimate
1239534501744660480,legitimate
1239546366914748416,legitimate
1239546472124702720,legitimate
1239546729114017792,legitimate
1239547099773120514,irrelevant
1239548291869741057,irrelevant
1239554035851702278,legitimate
1239554541105876995,legitimate
1239556191430356992,legitimate
1239557174579179520,irrelevant
1239565107018989569,irrelevant
1239568720810463234,legitimate
1239571318636531713,legitimate
1239576445615312898,legitimate
1239578304585310209,legitimate
1239583904174157832,misinformation
1239591630971105280,misinformation
1239593004828147712,legitimate
1239601619496361984,irrelevant
1239601834387357696,legitimate
1239607076357275651,irrelevant
1239609374005284864,legitimate
1239621339918536705,irrelevant
1239628764310577152,legitimate
1239643314648952838,misinformation
1239662258713546752,misinformation
1239664199007113219,irrelevant
1239664329013596160,misinformation
1239665710735003652,legitimate
1239665725788348416,irrelevant
1239668605421142016,irrelevant
1239669021068279808,misinformation
1239675410390102016,misinformation
1239687058274365440,irrelevant
1239691781635268608,legitimate
1239697456994177024,irrelevant
1239705106142167045,irrelevant
1239751527058886656,legitimate
1239756289686700032,misinformation
1239766432839155712,legitimate
1239769953533939713,irrelevant
1239771921828495360,legitimate
1239806310587064320,legitimate
1239848598608715776,legitimate
1239850503745474561,irrelevant
1239861911002345473,legitimate
1239896668767739906,misinformation
1239905821317681154,legitimate
1239910715416346631,irrelevant
1239919197448175617,misinformation
1239921437097578497,misinformation
1239929754574295041,legitimate
1239933258218930176,legitimate
1239962496473026560,misinformation
1239969185163165696,misinformation
1239980586552512512,legitimate
1239993327098802176,irrelevant
1239996820459315200,irrelevant
1240005753303371778,misinformation
1240006123882721280,legitimate
1240008510747873282,irrelevant
1240009104011096065,irrelevant
1240023109744369665,irrelevant
1240035257086177280,legitimate
1240038306399870978,misinformation
1240046830311923712,irrelevant
1240056496106254341,misinformation
1240075586623680512,misinformation
1240081757849845760,misinformation
1240089843964805120,misinformation
1240091828474560514,irrelevant
1240104744275845120,misinformation
1240126260254257153,misinformation
1240144191864389639,legitimate
1240152948182835202,legitimate
1240163100298555392,misinformation
1240167435648397313,legitimate
1240180577061355521,irrelevant
1240212752951422976,legitimate
1240224416572805122,misinformation
1240228377442877444,legitimate
1240231062418026502,legitimate
1240241192106962944,misinformation
1240242759371546624,misinformation
1240247194818695168,irrelevant
1240255376714579971,irrelevant
1240256939809898497,misinformation
1240258223631937536,legitimate
1240262524143947776,misinformation
1240265669784088577,misinformation
1240273273121910786,legitimate
1240284321920864256,legitimate
1240284699546828801,legitimate
1240289277667401734,misinformation
1240294623454453760,irrelevant
1240299797808066560,legitimate
1240307465083895809,legitimate
1240316526147670016,misinformation
1240321068792979456,misinformation
1240321900255068160,legitimate
1240333441494892544,legitimate
1240333935034241024,irrelevant
1240337811674255361,irrelevant
1240337834122321922,misinformation
1240338484855857153,irrelevant
1240342028434604032,misinformation
1240349871346987010,legitimate
1240352402966003714,legitimate
1240356026144239616,misinformation
1240362296083451904,legitimate
1240376659192111104,misinformation
1240387269862789120,misinformation
1240390032365514752,irrelevant
1240390259269140481,misinformation
1240392127265280003,legitimate
1240404427435126785,misinformation
1240405296469721089,misinformation
1240407634416730119,legitimate
1240431094249349120,misinformation
1240441617544331265,irrelevant
1240444334014705664,misinformation
1240453318364856320,misinformation
1240458387193643008,misinformation
1240463293296279557,legitimate
1240465391505281024,irrelevant
1240470388645269506,misinformation
1240471072937406464,misinformation
1240474029271724032,legitimate
1240474853406199809,misinformation
1240488468687589378,irrelevant
1240520233200345089,misinformation
1240522268209319943,legitimate
1240545186561888257,misinformation
1240561029584584704,misinformation
1240568856873070594,legitimate
1240569853678944256,irrelevant
1240579564436434944,legitimate
1240594725574340608,misinformation
1240602951460114433,misinformation
1240608471453773824,legitimate
1240610503132614663,irrelevant
1240614936000241671,legitimate
1240634261352390656,irrelevant
1240660634582351873,legitimate
1240664909152686080,legitimate
1240675601880625160,irrelevant
1240692111554400257,legitimate
1240699014154080262,misinformation
1240702039157436416,legitimate
1240733705003503620,irrelevant
1240738899854413824,misinformation
1240749944476180482,irrelevant
1240770353837867009,misinformation
1240774974509481985,misinformation
1240798322417254400,irrelevant
1240801028813008902,misinformation
1240806732655235072,misinformation
1240818177040199681,misinformation
1240819294587572224,irrelevant
1240822933280428039,irrelevant
1240842491135328256,misinformation
1240848811548786688,misinformation
1240900515048767490,legitimate
1240923348261101568,legitimate
1240935197584920577,misinformation
1240954695650287622,legitimate
1240955052405272576,legitimate
1240956333869981696,legitimate
1240959445510676485,legitimate
1240964699073720321,legitimate
1240969992977424385,legitimate
1240971356436672512,legitimate
1240974677515866112,legitimate
1240987100314566661,legitimate
1240998092603895810,irrelevant
1241001551159853056,legitimate
1241010245117280256,irrelevant
1241012686089080839,misinformation
1241014616358035457,legitimate
1241042593493839872,irrelevant
1241047666286571520,legitimate
1241059910781153281,misinformation
1241074211579363330,irrelevant
1241086061721206784,irrelevant
1241096678267994112,misinformation
1241101175178461187,misinformation
1241109445360398341,legitimate
1241111024155025408,misinformation
1241111398253506560,legitimate
1241117106378362882,irrelevant
1241119278360748032,irrelevant
1241122200599461888,misinformation
1241126083673686017,legitimate
1241127490619232256,misinformation
1241130601236717568,misinformation
1241153119104335872,misinformation
1241162682935304193,irrelevant
1241168349159014400,misinformation
1241176255237623808,legitimate
1241179389355864069,misinformation
1241195318894563328,misinformation
1241195558540197890,legitimate
1241196526610927617,legitimate
1241213126638354432,misinformation
1241232637504569345,misinformation
1241298051576123392,misinformation
1241339905675952128,legitimate
1241355852046622720,legitimate
1241363920369172486,legitimate
1241364032378081284,misinformation
1241386584714276865,legitimate
1241396723424956416,irrelevant
1241407742889377796,misinformation
1241416094163836929,legitimate
1241416889550725121,misinformation
1241424355466317825,misinformation
1241448478829576192,misinformation
1241462156173983747,irrelevant
1241479974663729152,legitimate
1241480711938478087,legitimate
1241491211929731072,legitimate
1241509050694713344,misinformation
1241515509712998400,misinformation
1241534383418257415,irrelevant
1241535575766839298,misinformation
1241536070178574336,legitimate
1241565758758379521,misinformation
1241566309906886659,misinformation
1241590682550063104,irrelevant
1241614342946250753,legitimate
1241614378635374592,misinformation
1241619610555879426,misinformation
1241622923535777793,legitimate
1241626553521295360,irrelevant
1241629527115268101,misinformation
1241632040505823232,legitimate
1241637950804373504,legitimate
1241673120559308801,misinformation
1241696915000979457,misinformation
1241708019118997505,irrelevant
1241712446135468034,misinformation
1241716448021512193,misinformation
1241721717069766662,misinformation
1241723513863647233,misinformation
1241724082682343424,misinformation
1241725154834526214,misinformation
1241726323510243328,legitimate
1241737640673763329,irrelevant
1241743904464084993,irrelevant
1241752156706869249,legitimate
1241753508849860609,misinformation
1241758173775740928,misinformation
1241766621607231488,legitimate
1241769291831279616,legitimate
1241770642791424000,misinformation
1241777419515764738,legitimate
1241780651457753088,legitimate
1241816255985848325,irrelevant
1241826990862356484,legitimate
1241833604101156873,irrelevant
1241848161351667713,legitimate
1241853498460954625,misinformation
1241858133523193857,legitimate
1241863623640854535,irrelevant
1241873327272198152,legitimate
1241881716211376131,legitimate
1241892202655162369,misinformation
1241900302619545601,irrelevant
1241900356549910529,irrelevant
1241904391579467776,irrelevant
1241905140808003590,irrelevant
1241907435016728579,misinformation
1241916300856721408,misinformation
1241916762204954624,irrelevant
1241920834031087616,irrelevant
1241928919483179009,misinformation
1241954604742365184,misinformation
1241971207265804288,misinformation
1241980932741107712,legitimate
1241994486718365696,legitimate
1242009594936901639,legitimate
1242047110440054784,misinformation
1242051180408090624,legitimate
1242054015770169344,legitimate
1242057539128307713,legitimate
1242078415097921540,misinformation
1242083790563864576,legitimate
1242092242929700865,irrelevant
1242094134036516866,misinformation
1242098433973870592,misinformation
1242102084901666816,legitimate
1242123241541365760,misinformation
1242132599734259716,legitimate
1242141543764541440,misinformation
1242154513320030208,misinformation
1242181388893409281,irrelevant
1242185092853911553,irrelevant
1242186113147691010,legitimate
1242187615123750913,irrelevant
1242192478930898944,misinformation
1242195849809203203,legitimate
1242203651780816904,irrelevant
1242207113423851521,irrelevant
1242210819565391880,misinformation
1242213060317605888,irrelevant
1242215546894024711,legitimate
1242216078085959685,misinformation
1242216732657242112,misinformation
1242217274725019653,irrelevant
1242228008662032395,misinformation
1242246852835074048,misinformation
1242251532742979584,legitimate
1242289189170765824,irrelevant
1242305127131885569,misinformation
1242323123782864896,misinformation
1242345823205126144,misinformation
1242349378439872512,irrelevant
1242354121887408129,legitimate
1242367394842058756,misinformation
1242369403112419328,misinformation
1242384957143756802,legitimate
1242390754955124738,irrelevant
1242392995510595587,misinformation
1242394707403169792,irrelevant
1242396413536768000,irrelevant
1242406745265393669,misinformation
1242413108376686594,irrelevant
1242413837715996672,legitimate
1242418952795455489,irrelevant
1242420192493342720,misinformation
1242421654862659585,misinformation
1242422753682051072,irrelevant
1242426454069129216,irrelevant
1242429268157751296,legitimate
1242431698635304961,legitimate
1242434187682091009,irrelevant
1242441536509374464,legitimate
1242450591135289344,irrelevant
1242451518751682562,legitimate
1242456815021031425,misinformation
1242458460102561795,legitimate
1242458808787578886,irrelevant
1242462009683333120,irrelevant
1242462273416974336,legitimate
1242462707313299458,legitimate
1242462743036231681,irrelevant
1242463487521173504,legitimate
1242463854451286021,irrelevant
1242464187181346816,legitimate
1242466916209315840,irrelevant
1242469186737016832,legitimate
1242471796668092416,irrelevant
1242472791775031298,legitimate
1242473632493981696,irrelevant
1242473780041199616,legitimate
1242474121239441408,legitimate
1242478627163439104,legitimate
1242481007233769474,legitimate
1242481403683618817,irrelevant
1242481819137777665,irrelevant
1242485761749864448,irrelevant
1242487597966020610,legitimate
1242488829321199616,legitimate
1242489418528808960,misinformation
1242491484185808896,legitimate
1242493253431238656,legitimate
1242496061693812736,irrelevant
1242501141285326849,legitimate
1242503450673504258,legitimate
1242504494153256961,irrelevant
1242505406364213249,irrelevant
1242506222915465220,misinformation
1242506470282977285,legitimate
1242506723006361600,irrelevant
1242508947832967168,misinformation
1242510467299282945,misinformation
1242516643982516231,legitimate
1242517563327893504,legitimate
1242519049159860224,irrelevant
1242521614358585344,irrelevant
1242523483885764608,irrelevant
1242525615422615559,legitimate
1242530771463790594,misinformation
1242531825039429635,irrelevant
1242532132611690497,legitimate
1242534303000559616,irrelevant
1242535279665315840,irrelevant
1242540923252244480,legitimate
1242545241338417152,legitimate
1242549443041378310,legitimate
1242549723463995392,irrelevant
1242551915231293443,legitimate
1242552635888107520,misinformation
1242555327700258816,irrelevant
1242556283665788928,irrelevant
1242561640135929857,legitimate
1242561840313483267,irrelevant
1242562019800350722,legitimate
1242562215238139905,irrelevant
1242565091138113539,legitimate
1242566115433287681,irrelevant
1242568237620924416,misinformation
1242573817395974147,irrelevant
1242589543875788801,irrelevant
1242591999049465859,misinformation
1242596177549365248,irrelevant
1242606162266087424,irrelevant
1242614626304454656,legitimate
1242623075134431233,irrelevant
1242631580503248898,misinformation
1242639490465665024,irrelevant
1242643824981078016,irrelevant
1242653632241307648,legitimate
1242658038592520193,misinformation
1242659593487966208,misinformation
1242668677205504002,irrelevant
1242677591271768065,legitimate
1242699054997528576,irrelevant
1242712716352966657,misinformation
1242755605099659267,legitimate
1242768398938849287,misinformation
1242783545531260928,irrelevant
1242795670391537664,misinformation
1242799274120949766,legitimate
1242809711856148483,legitimate
1242810285301231616,legitimate
1242813974703415297,legitimate
1242817213523886082,irrelevant
1242819124990021632,misinformation
1242834834986237955,legitimate
1242836498614976513,legitimate
1242838008539340804,misinformation
1242851472997519366,legitimate
