status_id,label
1443732211102990340,irrelevant
1443729234539659287,irrelevant
1443728003255738368,legitimate
1443738727499673607,legitimate
1443739294779183107,irrelevant
1443731276897275905,legitimate
1443731109309726721,irrelevant
1443739574312837126,irrelevant
1443728044137484289,legitimate
1443742028815339520,legitimate
1443727530205253635,legitimate
1443736794852257793,legitimate
1443737971711045637,legitimate
1443738138292199426,irrelevant
1443735522766114816,legitimate
1443738964716818439,legitimate
1443737497461264390,misinformation
1443729961030877184,irrelevant
1443732287066030098,misinformation
1443733578081349632,legitimate
1443730736322949122,legitimate
1443734362504118282,misinformation
1443730130657030147,misinformation
1443735439526043650,irrelevant
1443739336370016258,legitimate
1443730112294400002,misinformation
1443733162811539466,legitimate
1443739479366270977,irrelevant
1443731955992907779,irrelevant
1443737102206836738,irrelevant
1443728530630746113,misinformation
1443735958965260288,irrelevant
1443734032601137168,irrelevant
1443735870712909825,legitimate
1443729677667942404,legitimate
1443736484507422724,irrelevant
1443739051727548424,irrelevant
1443729587918225410,misinformation
1443742130023718913,legitimate
1443728655033700366,legitimate
1443729047289270274,irrelevant
1443741912251392004,irrelevant
1443741486907076611,irrelevant
1443733821065682946,misinformation
1443740301701443592,irrelevant
1443729142353104897,misinformation
1443730751263023106,misinformation
1443737664465813507,legitimate
1443733893291577344,irrelevant
1443731904214323200,misinformation
1443731756834701337,legitimate
1443737526632689668,irrelevant
1443732697625632768,legitimate
1443737453517496320,legitimate
1443735125930360848,irrelevant
1443731708877082628,legitimate
1443740690173865986,irrelevant
1443740191517200386,irrelevant
1443729462391103490,legitimate
1443739222842789896,irrelevant
1443741546369662976,irrelevant
1443740394429243392,misinformation
1443739071776321543,irrelevant
1443733134063796225,irrelevant
1443727820061085699,legitimate
1443740821589794816,legitimate
1443728170109243394,misinformation
1443731430522114049,misinformation
1443736093615013910,legitimate
1443735988774313984,legitimate
1443730078727380992,misinformation
1443727844958355459,legitimate
1443731823457099778,irrelevant
1443739407224217601,irrelevant
1443730663887159307,misinformation
1443739246855081996,legitimate
1443732815040950282,legitimate
1443736343276765211,misinformation
1443734134208225285,legitimate
1443729828209909764,legitimate
1443728448850206726,misinformation
1443740519910166530,irrelevant
1443729065395961865,legitimate
1443739601965707275,legitimate
1443734536555307011,misinformation
1443737992502419458,legitimate
1443733130217668614,irrelevant
1443740413316173829,misinformation
1443739194296205312,legitimate
1443733215651381283,misinformation
1443736170320601091,irrelevant
1443740466126761985,irrelevant
1443731273059639303,irrelevant
1443739565890572288,irrelevant
1443730405018910738,misinformation
1443728745295237122,misinformation
1443735767679909894,legitimate
1443741649436295182,legitimate
1443738444627390468,irrelevant
1443729680578723853,irrelevant
1443736516614840324,irrelevant
1443737718568013826,irrelevant
1443733177466437681,legitimate
1443736139735748611,legitimate
1443740208378306566,legitimate
1443734286859845658,legitimate
1443739355743285265,irrelevant
1443736864041717760,irrelevant
1443736065517371396,legitimate
1443739983551078403,irrelevant
1443739492859490304,irrelevant
1443738443620577292,legitimate
1443741320657342465,misinformation
1443729708231823364,misinformation
1443735611387621379,legitimate
1443739104529641475,misinformation
1443741934183452676,legitimate
1443732761286688779,legitimate
1443727641962549249,legitimate
1443737046665740289,misinformation
1443741355088306176,legitimate
1443729231658332162,misinformation
1443740801733783556,irrelevant
1443736994291589128,irrelevant
1443740938283663360,legitimate
1443737073505259522,irrelevant
1443734638401241103,legitimate
1443740262711365636,misinformation
1443731789969825806,misinformation
1443730624775397379,irrelevant
1443734724673880085,irrelevant
1443737540041842689,irrelevant
1443732750435958793,legitimate
1443732783361363969,legitimate
1443727438211698694,irrelevant
1443734313640599553,irrelevant
1443728011287793666,irrelevant
1443736160489164800,legitimate
1443731217812164615,legitimate
1443739774599245830,irrelevant
1443738107816431617,misinformation
1443738857917362176,legitimate
1443738402889760776,misinformation
1443740797996658699,legitimate
1443734310398435331,irrelevant
1443737638733852673,legitimate
1443731378353414146,misinformation
1443730128568209412,irrelevant
1443732024825561110,irrelevant
1443740122403512324,irrelevant
1443732325188124674,legitimate
1443735703850991621,legitimate
1443740801843044356,irrelevant
1443736228701016066,misinformation
1443737728793944068,irrelevant
1443733101956509696,legitimate
1443727436286287873,legitimate
1443728897179328516,misinformation
1443732992829046795,misinformation
1443734915720388608,legitimate
1443732154261782549,misinformation
1443728193953828865,legitimate
1443739906874830860,irrelevant
1443736617940828165,legitimate
1443733434300448784,legitimate
1443741088053858305,irrelevant
1443734682030391342,legitimate
1443734005480767496,irrelevant
1443728380604530710,irrelevant
1443736724346130432,irrelevant
1443731515947601920,misinformation
1443727840583749642,misinformation
1443729905439494145,legitimate
1443731671501656065,misinformation
1443728633449758732,misinformation
1443732289918226443,legitimate
1443731251341430785,legitimate
1443730459557568512,irrelevant
1443731095309201413,misinformation
1443727814491054081,irrelevant
1443738600978407427,irrelevant
1443740826304061442,irrelevant
1443741832018423818,misinformation
1443727393844350986,legitimate
1443728380113862660,legitimate
1443737609994268692,legitimate
1443728107064680450,irrelevant
1443731990872825858,legitimate
1443738574051061763,legitimate
1443730207727366145,legitimate
1443731533265784834,irrelevant
1443729971101384722,irrelevant
1443741417134772226,irrelevant
1443732705712164870,irrelevant
1443735345514876931,legitimate
1443733829617917953,irrelevant
1443736218420723727,legitimate
1443731460574392327,misinformation
1443728770645602311,irrelevant
1443734236608016393,legitimate
1443739994988888064,misinformation
1443734790033719321,legitimate
1443727955289690117,irrelevant
1443739044186189828,legitimate
1443734492762423333,legitimate
1443733429976121355,irrelevant
1443731006066868245,misinformation
1443728718254444544,irrelevant
1443727905025105926,legitimate
1443736191572983808,legitimate
1443730701728239623,misinformation
1443736156403744770,misinformation
1443733033492758544,legitimate
1443742015309717511,misinformation
1443729513049960449,irrelevant
1443738990323056640,legitimate
1443739335799369743,irrelevant
1443740668724142091,irrelevant
1443731445520875538,legitimate
1443727468242874370,legitimate
1443733639695589377,irrelevant
1443729989380231172,legitimate
1443740253513265153,irrelevant
1443740826304061442,irrelevant
1443740767441149959,misinformation
1443731921696083970,legitimate
1443739829477380096,legitimate
1443738320895242246,legitimate
1443732147005759488,legitimate
1443732760192028673,irrelevant
1443727987791351808,misinformation
1443733870168326178,legitimate
1443731960342454275,irrelevant
1443735561248940037,misinformation
1443738561086435330,irrelevant
1443734519404769281,irrelevant
1443729411463843845,irrelevant
1443733798928072715,legitimate
1443741334528045067,irrelevant
1443731756205715457,irrelevant
1443739027442647041,legitimate
1443731119162081281,misinformation
1443728071148904451,irrelevant
1443732967168352257,irrelevant
1443732761286688779,legitimate
1443730892858478597,irrelevant
1443734780772765699,legitimate
1443730869089406976,legitimate
1443738450050625539,irrelevant
1443742059702095874,misinformation
1443727870434557956,irrelevant
1443733834277666822,misinformation
1443736289271066626,legitimate
1443730262039347202,legitimate
1443727789199347716,legitimate
1443731770105647104,legitimate
1443735629813071908,misinformation
1443732780752453644,legitimate
1443740498116562945,legitimate
1443737420873101322,irrelevant
1443736336402247680,misinformation
1443733802640031789,irrelevant
1443735158004371457,legitimate
1443737578197430273,irrelevant
1443742217923870724,legitimate
1443739954861969409,legitimate
1443741619187077126,irrelevant
1443733152585900033,legitimate
1443733865143619585,irrelevant
1443735221220700160,legitimate
1443735839205310468,irrelevant
1443732174893555712,legitimate
1443733123041148932,irrelevant
1443739504754503680,irrelevant
1443742353647407104,misinformation
1443741838163259395,irrelevant
1443734492762423333,legitimate
1443731764241842205,legitimate
1443740992763478018,legitimate
1443728502809939969,legitimate
1443728677288693761,irrelevant
1443734538375479304,legitimate
1443741633967706118,legitimate
1443733764878782467,legitimate
1443733811125051392,legitimate
1443732839405658116,legitimate
1443736618674708480,irrelevant
1443728722348032025,irrelevant
1443737199241883658,legitimate
1443731801843904515,irrelevant
1443735916430954501,irrelevant
1443734779237699586,irrelevant
1443730504403111939,misinformation
1443731494959210496,misinformation
1443738347634053135,irrelevant
1443732241138561027,irrelevant
1443729468460208129,legitimate
1443727717552332807,misinformation
1443741074812387328,misinformation
1443729958682124291,misinformation
1443731339526672388,irrelevant
1443735140681793536,irrelevant
1443742009915813888,legitimate
1443739243013189637,legitimate
1443731319591092228,legitimate
1443740775972487171,misinformation
1443728884281880583,misinformation
1443742342855409664,irrelevant
1443736412319256582,misinformation
1443738507663396866,misinformation
1443734940819070980,misinformation
1443735547491540994,irrelevant
1443727721666949123,irrelevant
1443737627128070144,misinformation
1443742401181282305,irrelevant
1443732086695809024,legitimate
1443735324073598980,irrelevant
1443740769982967813,irrelevant
1443735911506788357,legitimate
1443736084148469768,legitimate
1443728718791417860,misinformation
1443734132836667394,irrelevant
1443729453570347009,misinformation
1443731813713711110,legitimate
1443733670129508353,legitimate
1443732466481577984,legitimate
1443727359534776351,legitimate
1443741128348606465,irrelevant
1443736049864388616,irrelevant
1443739917058670594,misinformation
1443735463399931908,legitimate
1443739922657996801,misinformation
1443738233020448771,misinformation
1443730295249780754,irrelevant
1443733479435419648,legitimate
1443737581800202242,irrelevant
1443731475174674433,irrelevant
1443740918474067969,irrelevant
1443738983461269504,legitimate
1443728879563128862,legitimate
1443737277960581129,irrelevant
1443732286244073473,legitimate
1443741589004713984,legitimate
1443734223785971713,irrelevant
1443738809577918464,legitimate
1443741130793836547,irrelevant
1443739631472812032,legitimate
1443735364431142915,misinformation
1443731900548456450,misinformation
1443741161152290817,misinformation
1443739197374873601,legitimate
1443737707574874122,irrelevant
1443740283779289094,irrelevant
1443728197586202624,legitimate
1443737642890194952,irrelevant
1443739495099142156,misinformation
1443736016641220611,misinformation
1443727571842215938,legitimate
1443732405479673858,legitimate
1443731051742908419,irrelevant
1443739605732319236,legitimate
1443727961555865603,irrelevant
1443738259050295296,misinformation
1443729372079431689,irrelevant
1443731190905806853,legitimate
1443732748745777152,legitimate
1443739983722987521,misinformation
1443737938869858304,misinformation
1443729935198208001,irrelevant
1443741841250086931,legitimate
1443727605933412357,legitimate
1443729269306314754,irrelevant
1443728147443163136,irrelevant
1443730733651017742,legitimate
1443731702396948482,legitimate
1443727405965840386,legitimate
1443727448646959115,legitimate
1443739674103750656,legitimate
1443731844290293766,misinformation
1443735442034081825,irrelevant
1443736403339198471,misinformation
1443732829221818370,irrelevant
1443734247550947329,misinformation
1443731396166569986,irrelevant
1443741974662635522,legitimate
1443735779067498502,irrelevant
1443739407224217601,irrelevant
1443729398436274177,irrelevant
1443732706714689539,irrelevant
1443739820652597252,legitimate
1443731936803962880,misinformation
1443732603635372032,legitimate
1443731771955326980,legitimate
1443735637522202625,irrelevant
1443741123831164940,misinformation
1443739759566888960,legitimate
1443738801902391297,irrelevant
1443736727370158080,misinformation
1443739348571131907,misinformation
1443727520025694208,legitimate
1443737537974001665,misinformation
1443741053756928006,irrelevant
1443741316874178572,irrelevant
1443735845215748114,irrelevant
1443733875172257792,legitimate
1443741076200767489,misinformation
1443734248947531779,irrelevant
1443734749428662287,irrelevant
1443735250614435841,legitimate
1443731042213449729,irrelevant
1443730290451496968,misinformation
1443728369204416514,legitimate
1443729814666547204,legitimate
1443731887147597826,misinformation
1443739010749407234,irrelevant
1443733447999045640,legitimate
1443741388303175683,irrelevant
1443731367313883149,misinformation
1443728829047054340,irrelevant
1443733146818777091,misinformation
1443734918530490369,misinformation
1443728120188583958,legitimate
1443733560318472196,irrelevant
1443741996380614673,legitimate
1443732967033958400,irrelevant
1443733856629112873,misinformation
1443739609213583361,irrelevant
1443731539792220161,irrelevant
1443729578216861700,misinformation
1443731516580773914,legitimate
1443742310248992773,legitimate
1443731467817795596,irrelevant
1443727971995504640,misinformation
1443740897108119552,misinformation
1443735839205310468,irrelevant
1443732143994200067,legitimate
1443742400590098432,misinformation
1443731075432435718,irrelevant
1443734769292886034,legitimate
1443739841905061896,legitimate
1443731620356411393,legitimate
1443733892557676552,irrelevant
1443738922173927425,legitimate
1443734696249237509,irrelevant
1443728767285805068,irrelevant
1443737179012755458,legitimate
1443740167613808641,misinformation
1443729879107870720,legitimate
1443736265497591836,irrelevant
1443736476320161793,irrelevant
1443736904852074522,irrelevant
1443740882939879426,legitimate
1443741942576263175,irrelevant
1443738549795188740,irrelevant
1443734920157872130,legitimate
1443736081262944262,legitimate
1443738932508778497,irrelevant
1443727366363262977,irrelevant
1443734695183781889,legitimate
1443736240986206211,legitimate
1443732804135706633,misinformation
1443729219641434113,irrelevant
1443734470847184911,legitimate
1443733106284978185,misinformation
1443731505780494338,misinformation
1443741130789511168,misinformation
1443732507371847722,misinformation
1443740886404198405,legitimate
1443732769343823873,legitimate
1443731970337357831,legitimate
1443731781988061186,legitimate
1443730721542127616,legitimate
1443737797890818056,legitimate
1443729105976008707,irrelevant
1443738562600398855,irrelevant
1443739919424360449,legitimate
1443738691273437187,irrelevant
1443735337189138435,irrelevant
1443735301621366830,legitimate
1443732660459917316,legitimate
1443731960170381312,irrelevant
1443739974617153537,legitimate
1443742025837334537,legitimate
1443734029682057219,legitimate
1443728556815630338,misinformation
1443738853383098369,irrelevant
1443731134035083282,legitimate
1443741201836888066,legitimate
1443727511054163971,legitimate
1443739950189408258,irrelevant
1443736764133384194,misinformation
1443732842832400389,irrelevant
1443729107745972224,misinformation
1443742085014855681,misinformation
1443734604981026852,irrelevant
1443730683684392961,legitimate
1443738410770780164,misinformation
1443728323805335552,irrelevant
1443736450202316803,misinformation
1443730092585328641,irrelevant
1443742192086966274,misinformation
1443731103680905266,irrelevant
1443732873257762835,legitimate
1443738819258425347,legitimate
1443739531765641221,legitimate
1443737587034648583,irrelevant
1443729813856927768,irrelevant
1443734127971389440,misinformation
1443732400962478085,legitimate
1443735004731817984,legitimate
1443732535259901952,irrelevant
1443739819939545088,irrelevant
1443734268874838016,misinformation
1443738767311859712,irrelevant
1443727526170439681,misinformation
1443740813935067141,misinformation
1443737413637922816,irrelevant
1443732407467720720,legitimate
1443730853985599500,legitimate
1443731245746176005,legitimate
1443727668034392067,legitimate
1443728999822340096,legitimate
1443742283820634115,irrelevant
1443741406137405445,irrelevant
1443727809784868864,irrelevant
1443732889879842821,misinformation
1443727821390508032,misinformation
1443733799376916483,misinformation
1443737338266406917,irrelevant
1443735850974580737,irrelevant
1443727952664006657,misinformation
1443730733646983170,irrelevant
1443727789778157572,irrelevant
1443728262522343425,misinformation
1443727365830594565,irrelevant
1443732765372035074,irrelevant
1443739836825817088,legitimate
1443735684078923777,legitimate
1443735400065876013,irrelevant
1443741621124669443,irrelevant
1443740778702979076,irrelevant
1443733531490930689,irrelevant
1443737431853961218,legitimate
1443736311341334535,misinformation
1443738063679541250,misinformation
1443733106834358309,irrelevant
1443728937029406723,legitimate
1443738960782561286,legitimate
1443739667166285824,misinformation
1443736241074159627,legitimate
1443730523562577923,legitimate
1443735961800790016,irrelevant
1443728051838365698,legitimate
1443738003281784836,irrelevant
1443733862148972545,irrelevant
1443735108142317594,misinformation
1443738576034811907,legitimate
1443731537510350849,legitimate
1443739550858240000,misinformation
1443735156037140482,legitimate
1443734289728819207,irrelevant
1443727515609190406,irrelevant
1443734921206538247,irrelevant
1443730412417662998,misinformation
1443735416675442690,irrelevant
1443739206346371072,legitimate
1443736731690405891,misinformation
1443742168192065538,irrelevant
1443731092683493378,irrelevant
1443738415451811841,irrelevant
1443729503902224387,irrelevant
1443738449559920641,misinformation
1443738365938053126,irrelevant
1443731928515952655,irrelevant
1443738750102786052,legitimate
1443728440075632643,irrelevant
1443731229900095529,misinformation
1443733647513718785,legitimate
1443728358802612226,irrelevant
1443736790855086094,misinformation
1443729130629972000,irrelevant
1443731256189992973,irrelevant
1443727731712266243,misinformation
1443729790285107200,misinformation
1443741285685161987,misinformation
1443739474282876929,irrelevant
1443733429443604484,legitimate
1443732848196796422,irrelevant
1443740807782178820,misinformation
1443730680932929538,legitimate
1443730877935067137,legitimate
1443735548997222423,irrelevant
1443728915747328000,legitimate
1443735941328379904,irrelevant
1443735722406526978,irrelevant
1443740081727148038,irrelevant
1443732708199370761,irrelevant
1443727574887186439,legitimate
1443727884066099200,irrelevant
1443732325624266806,irrelevant
1443737732296052736,legitimate
1443741670286274562,irrelevant
1443731307310329867,legitimate
1443741478925135872,legitimate
1443727374114123777,legitimate
1443738608364670985,irrelevant
1443727510429212672,irrelevant
1443729556486045708,legitimate
1443731908194549796,irrelevant
1443729457076965376,irrelevant
1443736249022365717,legitimate
1443729532473720836,legitimate
1443728789234601986,irrelevant
1443742228178997252,irrelevant
1443740719424761868,irrelevant
1443741143015976963,irrelevant
1443736649536454666,irrelevant
1443737336370581504,irrelevant
1443733889206272003,legitimate
1443727966777843712,misinformation
1443729314814611462,legitimate
1443732666050809858,legitimate
1443736994773966849,misinformation
1443735839629053962,irrelevant
1443738816959889409,misinformation
1443739071776321543,irrelevant
1443730754794504216,legitimate
1443728608925831170,irrelevant
1443730773723516932,legitimate
1443732548270661632,irrelevant
1443738004502237185,misinformation
1443734419630694416,irrelevant
1443728571072069646,legitimate
1443735531393884168,irrelevant
1443728769018105858,misinformation
1443732789166215174,irrelevant
1443727908749590532,irrelevant
1443728113880350738,misinformation
1443737578348240897,legitimate
1443737487218708481,misinformation
1443737129218158594,irrelevant
1443739140630134791,misinformation
1443732694572191745,legitimate
1443738390005010436,legitimate
1443737654298910722,legitimate
1443730417291599873,legitimate
1443739378099032064,irrelevant
1443740356600688646,legitimate
1443737087304511488,legitimate
1443728297100124162,legitimate
1443739158162378756,legitimate
1443731406522363911,misinformation
1443739950533341205,irrelevant
1443732442855051265,legitimate
1443737222037966850,legitimate
1443739219759755268,irrelevant
1443741424361607172,misinformation
1443738579486666759,irrelevant
1443727407362490373,legitimate
1443728384094261250,irrelevant
1443727539193712645,legitimate
1443730833681100805,misinformation
1443741462231924738,irrelevant
1443734226545913861,irrelevant
1443732729028284420,irrelevant
1443728366624980994,irrelevant
1443739512295673858,misinformation
1443730869538078751,legitimate
1443736413132840960,legitimate
1443734127971389440,misinformation
1443742215935651846,irrelevant
1443738003696799744,misinformation
1443728923620036609,legitimate
1443734491592368133,irrelevant
1443727874784051240,legitimate
1443732392485785604,legitimate
1443729283457826834,legitimate
1443732551382749187,irrelevant
1443738074480009218,irrelevant
1443741821428027392,irrelevant
1443735753331130379,legitimate
1443734753803476992,irrelevant
1443741800968097797,misinformation
1443739807058776066,irrelevant
1443731338142498836,irrelevant
1443738163416113158,misinformation
1443738790867132421,legitimate
1443737977767673857,legitimate
1443734781003374592,legitimate
1443739804101853185,legitimate
1443738934199062528,irrelevant
1443734382246719489,irrelevant
1443738355544596482,misinformation
1443735311150981120,legitimate
1443729789035036717,legitimate
1443738309491138564,irrelevant
1443741899542577155,misinformation
1443739836825817088,legitimate
1443737645222436867,irrelevant
1443731731626934290,legitimate
1443731789210533888,irrelevant
1443735135350767624,legitimate
1443739946896879618,legitimate
1443736761776050179,legitimate
1443737970939293703,legitimate
1443733577615687680,irrelevant
1443737609562320896,legitimate
1443740431422930946,irrelevant
1443730519250780171,misinformation
1443729592246751235,irrelevant
1443738932508778497,irrelevant
1443735420206923789,irrelevant
1443735234734854147,irrelevant
1443735871434461187,legitimate
1443736944584835075,irrelevant
1443730617863061516,legitimate
1443729971688591360,legitimate
1443737338266406917,irrelevant
1443730057038471168,legitimate
1443727672492822529,irrelevant
1443739453407772673,legitimate
1443730065842323462,irrelevant
1443733146801881088,legitimate
1443732751841169412,irrelevant
1443730381165973511,legitimate
1443736595899748357,irrelevant
1443729511435026443,legitimate
1443729768571097092,legitimate
1443734196984459264,legitimate
1443741184409563136,legitimate
1443736672349343745,legitimate
1443737031478165506,misinformation
1443737767314444293,irrelevant
1443738430525960192,legitimate
1443738954000265220,irrelevant
1443732785374633985,misinformation
1443733712965935104,misinformation
1443729459283173378,legitimate
1443727708467441670,misinformation
1443739757935091714,legitimate
1443728952061743105,legitimate
1443740747543588867,legitimate
1443739108115771408,irrelevant
1443727905025105926,legitimate
1443735187808927796,legitimate
1443733113943703586,irrelevant
1443729249383456772,legitimate
1443737150093205505,legitimate
1443732597624881164,irrelevant
1443739859860877329,legitimate
1443740349747314694,legitimate
1443734732861161504,legitimate
1443730343383773186,legitimate
1443734612514070529,legitimate
1443731962292682755,irrelevant
1443736709540114445,legitimate
1443733944818548778,legitimate
1443737631142162433,misinformation
1443740392143220740,irrelevant
1443729790079578112,misinformation
1443735971992780823,irrelevant
1443731942063554569,irrelevant
1443730922440855552,legitimate
1443732413507588101,legitimate
1443740892150390784,misinformation
1443729152675176448,misinformation
1443737427537850370,irrelevant
1443728197586202624,legitimate
1443741682973900803,irrelevant
1443729362939887648,legitimate
1443739458340274179,misinformation
1443742107697623043,irrelevant
1443731611334295552,irrelevant
1443731900548456450,misinformation
1443737193747345419,legitimate
1443741826809204741,irrelevant
1443731222442676226,legitimate
1443740565200330753,irrelevant
1443729631778164736,legitimate
1443738505612386304,misinformation
1443730402162712580,irrelevant
1443733687246340100,misinformation
1443740122705367042,legitimate
1443735345309302784,misinformation
1443740773975945217,legitimate
1443730116635418624,legitimate
1443728271405772800,legitimate
1443729373807448066,irrelevant
1443740809740828672,legitimate
1443731569735127042,legitimate
1443731708281597952,misinformation
1443740114333704195,irrelevant
1443737942707560457,irrelevant
1443735503921192960,legitimate
1443734996561371139,legitimate
1443739275242188803,irrelevant
1443728570262622211,legitimate
1443742410606063619,legitimate
1443728447902208001,misinformation
1443733421843492867,irrelevant
1443734465528975360,misinformation
1443737612523434008,irrelevant
1443740938497662977,legitimate
1443730302677946371,irrelevant
1443731092796809222,legitimate
1443729389405945856,irrelevant
1443735033571942404,legitimate
1443730230384812032,irrelevant
1443741683942821890,misinformation
1443736217644777490,misinformation
1443738298074091521,legitimate
1443741481307500552,irrelevant
1443740124794134530,legitimate
1443738652836773891,misinformation
1443733650634383363,legitimate
1443737440641064971,misinformation
1443738183783665668,irrelevant
1443732152999366657,misinformation
1443734633481261056,irrelevant
1443735390897127424,legitimate
1443731969884373035,legitimate
1443740304671223808,irrelevant
1443728235490070531,irrelevant
1443727904592916480,misinformation
1443740379610812420,irrelevant
1443740314791866388,irrelevant
1443730745466372124,irrelevant
1443732325188124674,legitimate
1443727417709891586,legitimate
1443728999121780736,misinformation
1443735657248079877,irrelevant
1443741785147248648,irrelevant
